Ticker, Date, Purchase/Sale, 1 Month(s), 1 Month(s) Alpha, 2 Month(s), 2 Month(s) Alpha, 3 Month(s), 3 Month(s) Alpha, 4 Month(s), 4 Month(s) Alpha, 5 Month(s), 5 Month(s) Alpha, 6 Month(s), 6 Month(s) Alpha, 7 Month(s), 7 Month(s) Alpha, 8 Month(s), 8 Month(s) Alpha, 9 Month(s), 9 Month(s) Alpha, 10 Month(s), 10 Month(s) Alpha, 11 Month(s), 11 Month(s) Alpha, 12 Month(s), 12 Month(s) Alpha, 13 Month(s), 13 Month(s) Alpha, 14 Month(s), 14 Month(s) Alpha, 15 Month(s), 15 Month(s) Alpha, 16 Month(s), 16 Month(s) Alpha, 17 Month(s), 17 Month(s) Alpha, 18 Month(s), 18 Month(s) Alpha, 19 Month(s), 19 Month(s) Alpha, 20 Month(s), 20 Month(s) Alpha, 21 Month(s), 21 Month(s) Alpha, 22 Month(s), 22 Month(s) Alpha, 23 Month(s), 23 Month(s) Alpha, 24 Month(s), 24 Month(s) Alpha
$BRK.B, 9-27-2018, P, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$AIMC, 4-6-2020, S, 53.63222737615057, 41.91953211222417, 111.97500499574322, 87.78170451182604, 78.94437690440542, 56.24425283211059, 103.29170242385347, 74.7313486608942, 126.10668410291241, 95.51794836619604, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$BRK.B, 4-6-2020, S, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$MSFT, 4-6-2020, S, 13.57285058002773, 1.8601553161013307, 15.980535105640303, -8.212765378276888, 30.258229093016453, 7.5581050207216265, 32.44759651239286, 3.8872427494335966, 28.804884595595116, -1.78385114112125, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$DHR, 5-26-2016, P, -2.1865554787101726, 1.5615374954294992, 7.517683828489097, 4.132467569753562, 6.842976271109569, 2.7940859354419922, 2.477174717221664, -0.18707372945281353, 3.8927515099276278, 2.092710942701115, 5.189265064677362, -0.4066105503352846, 4.408708083365509, -3.5076411534913587, 3.7736882719714204, -3.6747412787502265, 4.157350594832643, -3.568008861571492, 4.898210569376338, -3.137504594530127, 5.824284876071473, -2.335568464648042, 11.539510805501152, -3.78706993049407, 13.378436344084799, -3.0749592207223397, 8.615749392529025, -9.675884313624206, 9.039099461375688, -8.020676922698254, 13.590116670383988, -5.498880473533152, 19.993281169813603, -2.232655879212974, 24.610449473017137, 0.2741233112173447, 23.45946382740238, -4.047213717415435, 23.274248172282007, -4.609629521722216, 22.030654699107032, -6.387979960760859, 24.517842968425896, -4.970320424544283, 25.03379954186378, -5.079840353918904, 33.77862572444621, 4.715411716264526
$EXPE, 5-26-2016, P, -11.144499140176766, -7.396406166037094, 4.277504122359632, 0.8922878636240972, -0.47724347366782105, -4.5261338093353976, -3.367216909107962, -6.031465355782439, 12.912063404117301, 11.112022836890787, 12.23154728711362, 6.635671672100974, 1.060535553503561, -6.855813683353307, 0.7865656069542037, -6.661863943767443, -0.15908174707766065, -7.884441203481796, 0.521428183448025, -7.51428698045844, 2.8899654813969944, -5.2698878593225205, 28.555019380379676, 13.228438644384454, 36.48253669496177, 20.029141130154635, 37.198411185180525, 18.906777479027294, 27.017232399165138, 9.957456015091196, 26.849311942566302, 7.760314798649162, 30.950062201501318, 8.724125152474741, 12.196195100376572, -12.14013106142322, 6.274854506851879, -21.23182303796594, 6.619528826875332, -21.26434886712889, 10.013257445633972, -18.40537721423392, 11.285899933081755, -18.202263459888425, 11.771983000053332, -18.34165689572935, 3.658858972004264, -25.404355036177417
$ULTA, 5-26-2016, P, 10.6448593457944, 14.392952319934071, 21.537381308411206, 18.15216504967567, 26.219619158878494, 22.17072882321092, 10.280373831775691, 7.616125385101213, 15.22897009345796, 13.428929526231446, 23.16355467289719, 17.567679057884547, 20.556070093457922, 12.639720856601055, 19.719631775700954, 12.271202224979307, 20.13083504672899, 12.405475590324855, 21.42055887850467, 13.384843714598206, 23.663558411214947, 15.503705070495432, 42.75700934579439, 27.430428609799165, 33.177570093457945, 16.724174528650806, 14.855136915887845, -3.4364967902653856, -1.7757023364486035, -18.835478720522545, 2.336448598130847, -16.752548545786293, -5.96729158878505, -28.19322863781163, -1.4252350467289787, -25.76156120852877, 6.420563084112141, -21.086114460705673, 4.878505607476624, -23.0053720865276, 10.172899065420559, -18.245735594447332, 15.892521028037375, -13.595642364932804, 14.224299999999989, -15.889339895782694, 16.560748598130836, -12.502465410050846
$ZBH, 5-26-2016, P, -4.335330451306918, -0.5872374771672462, 1.2808908672231611, -2.104325391512374, 5.59159614425162, 1.542705808584044, 4.770504107311724, 2.1062556606372462, 2.455043907914911, 0.6550033406883982, -16.05222336766382, -21.648098982676466, -15.814107760784069, -23.730456997640935, -14.713849948978986, -22.16227949970063, -14.705644020809228, -22.431003477213363, -14.130880087602604, -22.16659525150907, -13.671074688635565, -21.83092802935508, -1.9213432800612273, -17.247924016056448, 6.1991911799064825, -10.254204384900657, 5.77223576835344, -12.519397937799791, -6.749323370150895, -23.80909975422484, -5.9692946385639605, -25.0582917824811, -0.23811560687975186, -22.46405265590633, -6.8806937607299945, -31.217019922529786, -1.330160921831336, -28.83683846664915, -0.6486583410078128, -28.532536035012036, 2.3975679251369675, -26.021066734730923, 2.873799138896471, -26.614364254073706, 2.5453633094230765, -27.568276586359605, -9.541015604392678, -38.60422961257436
$AMZN, 10-18-2019, P, -2.768766005330836, -7.067536273510077, 0.4038466720055478, -6.7306398716719285, 4.877500201925544, -3.4421646122988037, 4.290186200794777, -3.232664195784629, 4.038480200310146, -3.260052677934633, 6.527572871769172, -1.6179917059162996, 6.166237105858818, -1.952548202529237, 6.829061564702976, -2.3677651841213843, 6.57623575218953, -2.998911326218546, 5.7897979171606995, -3.4840354266149074, 4.3181535341819455, -6.465599448617931, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$AAPL, 10-18-2019, S, 13.304059223394994, 9.005288955215752, 19.27191814266451, 12.137431598987035, 26.27989132153783, 17.96022650731348, 26.667802151290367, 19.14495175471096, 25.235522831075883, 17.936989952831105, 27.81448532016684, 19.66892074248137, 26.672070022968917, 18.55328471458086, 30.968923329535315, 21.772096580710954, 32.401216290570204, 22.82606921216213, 32.844546363349615, 23.570713019574008, 35.210371033895214, 24.42661805109534, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
