Ticker, Date, Purchase/Sale, 1 Month(s), 1 Month(s) Alpha, 2 Month(s), 2 Month(s) Alpha, 3 Month(s), 3 Month(s) Alpha, 4 Month(s), 4 Month(s) Alpha, 5 Month(s), 5 Month(s) Alpha, 6 Month(s), 6 Month(s) Alpha, 7 Month(s), 7 Month(s) Alpha, 8 Month(s), 8 Month(s) Alpha, 9 Month(s), 9 Month(s) Alpha, 10 Month(s), 10 Month(s) Alpha, 11 Month(s), 11 Month(s) Alpha, 12 Month(s), 12 Month(s) Alpha, 13 Month(s), 13 Month(s) Alpha, 14 Month(s), 14 Month(s) Alpha, 15 Month(s), 15 Month(s) Alpha, 16 Month(s), 16 Month(s) Alpha, 17 Month(s), 17 Month(s) Alpha, 18 Month(s), 18 Month(s) Alpha, 19 Month(s), 19 Month(s) Alpha, 20 Month(s), 20 Month(s) Alpha, 21 Month(s), 21 Month(s) Alpha, 22 Month(s), 22 Month(s) Alpha, 23 Month(s), 23 Month(s) Alpha, 24 Month(s), 24 Month(s) Alpha
$BAESY, 9-29-2017, P, -7.199070032087729, -9.647741877556637, -13.348880403705031, -18.413989136869667, -9.647335772447219, -16.913455166329438, -8.77295806549233, -15.763451106804027, -8.21918075723752, -15.65706335590945, -8.044307547528195, -16.37698164407967, -8.743812044773758, -17.59977367864708, -8.248326777956084, -17.4238490145227, -8.685517088734574, -18.296445579761624, -7.956866570770438, -17.28018580578392, -6.382984366569966, -16.133725115163735, -4.226173004191991, -20.91147685791579, -19.848443023945116, -27.222411345011942, -26.872634017119378, -36.2079361555759, -31.76916549783837, -31.457590035481964, -31.91489268682912, -30.17326127767945, -31.06966100059281, -30.226807268183222, -30.894787790883484, -29.796281741534504, -30.370159417949306, -31.30888516595162, -28.796271384544703, -31.384755487580307, -26.75605284884719, -29.64013134823327, -26.697757892807992, -29.062547416891867, -25.473625022628244, -28.40563633415676, -17.77907846752904, -36.00629174910152
$CVX, 9-12-2017, P, 5.025702889558592, 3.010721156893892, 3.900018613720979, 0.8234681806109867, 6.195708207764583, -0.846708828600895, 11.425278319446907, 4.130485772373093, 12.976421733735165, 5.232967175858593, 13.410740117000541, 4.769949119139527, 13.428471015777355, 4.2629041601423445, 13.330970572593515, 3.844934228525032, 13.83619305087751, 3.913512081496462, 13.72983336287894, 4.095579660083869, 14.27051763871654, 4.2076267614760585, 3.1909218223719282, -12.604452215296336, 5.947526147846127, -4.9245579191313125, 7.1618525084204965, -3.8784857714269094, 3.802518170537139, -3.3440570178101092, -4.857298351356132, -3.3951307725828994, -1.560008863676654, -0.9991752411319554, -2.2513747562488806, -1.4341616972658455, -1.560008863676654, -2.785821842368852, 0.514095018613725, -2.366168513808975, -0.1152260237546443, -3.2919246742233677, -0.27477220351000975, -2.930704930827799, 0.15954617975537655, -3.0652216120811815, 6.399575429888338, -14.27902648737718
$CVX, 9-12-2017, P, 5.025702889558592, 3.010721156893892, 3.900018613720979, 0.8234681806109867, 6.195708207764583, -0.846708828600895, 11.425278319446907, 4.130485772373093, 12.976421733735165, 5.232967175858593, 13.410740117000541, 4.769949119139527, 13.428471015777355, 4.2629041601423445, 13.330970572593515, 3.844934228525032, 13.83619305087751, 3.913512081496462, 13.72983336287894, 4.095579660083869, 14.27051763871654, 4.2076267614760585, 3.1909218223719282, -12.604452215296336, 5.947526147846127, -4.9245579191313125, 7.1618525084204965, -3.8784857714269094, 3.802518170537139, -3.3440570178101092, -4.857298351356132, -3.3951307725828994, -1.560008863676654, -0.9991752411319554, -2.2513747562488806, -1.4341616972658455, -1.560008863676654, -2.785821842368852, 0.514095018613725, -2.366168513808975, -0.1152260237546443, -3.2919246742233677, -0.27477220351000975, -2.930704930827799, 0.15954617975537655, -3.0652216120811815, 6.399575429888338, -14.27902648737718
$CVX, 9-12-2017, P, 5.025702889558592, 3.010721156893892, 3.900018613720979, 0.8234681806109867, 6.195708207764583, -0.846708828600895, 11.425278319446907, 4.130485772373093, 12.976421733735165, 5.232967175858593, 13.410740117000541, 4.769949119139527, 13.428471015777355, 4.2629041601423445, 13.330970572593515, 3.844934228525032, 13.83619305087751, 3.913512081496462, 13.72983336287894, 4.095579660083869, 14.27051763871654, 4.2076267614760585, 3.1909218223719282, -12.604452215296336, 5.947526147846127, -4.9245579191313125, 7.1618525084204965, -3.8784857714269094, 3.802518170537139, -3.3440570178101092, -4.857298351356132, -3.3951307725828994, -1.560008863676654, -0.9991752411319554, -2.2513747562488806, -1.4341616972658455, -1.560008863676654, -2.785821842368852, 0.514095018613725, -2.366168513808975, -0.1152260237546443, -3.2919246742233677, -0.27477220351000975, -2.930704930827799, 0.15954617975537655, -3.0652216120811815, 6.399575429888338, -14.27902648737718
$CVX, 9-11-2017, P, 6.59929971207549, 3.990848582180484, 4.819814811413492, 1.082512254724577, 7.565053070463157, 0.19930338670146597, 12.411693420161086, 4.4291085311186205, 13.976568649261045, 5.542445689097919, 14.414731924980217, 5.077520324591234, 14.432619790170452, 4.567268358718012, 14.334256204341301, 4.146380977300801, 14.843951268104249, 4.216632390539221, 14.736650009180918, 4.399607304942487, 15.282120803324318, 4.513693229630601, 2.244472820451171, -13.611841931178414, 9.47867102783384, -2.2291159498895485, 8.110524758820992, -3.6416159534229386, 3.96136986566451, -3.9486493061228423, -4.015028095948702, -3.18451807412331, -0.688548677661649, -0.7651504376044449, -1.3860350284174983, -1.2046138815462348, -0.688548677661649, -2.5632499884297055, 1.4039166341068388, -2.1358407629996634, 0.7690243983005773, -3.069068356362581, 0.6080658033074338, -2.705922759819157, 1.0462290790265838, -2.8402409548602625, 9.281942961961143, -11.049458998689609
$RSP, 9-1-2017, S, 2.300935310339569, 0.8609518363158264, 3.7029108796465815, -0.37905551339929566, 7.309497917176833, 0.5169793080083807, 8.454616685474804, 0.4197674757712839, 9.10744308417286, 0.620837255787853, 9.781677872823668, 0.3915463030420341, 10.145543447227245, 0.22701642303775138, 10.380989717872646, 0.13978279433919383, 10.8946926178362, 0.21382935000089276, 10.423799006339918, 0.03335240751409785, 10.744863853919862, -0.07717640763258338, 14.511983850342801, -2.3966956987752965, 14.758134315964577, -3.0661587448961303, 6.292805944075197, -3.258665575378438, 10.273971312629037, -2.778626808156682, -3.6172987239448173, -2.8347874236664183, -2.622007649357716, -2.74704717924672, -2.868150623541299, -2.735042361738238, -0.7063388119362468, -2.6303481853148236, 1.091606355059782, -2.4982650033612552, 1.6374132783087747, -2.2509378340528796, 1.3698619141724544, -1.9941313365858138, 2.151107616628689, -1.7856441898956188, 11.825766014003293, -5.3773677969287235
$HD, 9-14-2017, P, 2.569376268061996, 0.4036421067217466, 2.0392821188918386, -1.0071553945616873, 14.49328913651553, 7.571754792098417, 18.621764816148477, 11.399990283183413, 17.243525391573723, 9.573394178644957, 18.409721169576997, 9.842864186793054, 19.07077384206646, 9.97949813059258, 19.563451092106597, 10.15192398335791, 20.174611655455756, 10.326737073965056, 20.21202855458577, 10.652384954421358, 19.538500672086023, 9.550511600684764, 31.082004449691112, 14.564792878640809, 19.96257798705665, 9.654337518380608, 13.882129196802161, 4.130327472444282, 7.876513581171918, 2.608303876626805, 5.837231462280079, 7.366457624859435, 7.165568799542177, 7.794074396477657, 6.130331544858181, 7.015042102687918, 8.406607730342097, 7.249682604124219, 11.36264441424466, 8.552394648154802, 10.926091889263766, 7.819608740022165, 11.025876107544397, 8.439804481276237, 10.963508788393806, 7.808989210585794, 45.13875103939815, 25.106728461720287
$INTC, 9-12-2017, P, 9.671117344729163, 7.656135612064463, 26.142688792009807, 23.066138358899813, 21.15384556427411, 14.111428527908632, 29.264213231209226, 21.96942068413541, 26.727981417837764, 18.984526859961193, 21.293196173545258, 12.652405175684244, 23.82942798691672, 14.66386113128171, 23.383497118631634, 13.897460774563152, 24.581939114215736, 14.659258144834688, 20.76365884159257, 11.129405138797498, 19.28650447919442, 9.223613601953938, 24.191749604466285, 8.39637556679802, 26.17056504541346, 15.298480978436022, 32.971007999693214, 21.93066971984581, 35.39576545719718, 28.24919026884993, 28.09363912782501, 29.555806706598243, 28.623190395117337, 29.184024017662036, 27.7591937636791, 28.576406822662136, 31.270893777288357, 30.04508079859616, 33.22184411310356, 30.34158058068086, 33.66777498138867, 30.491076330919945, 33.08249350383239, 30.4265607765146, 34.05796170407018, 30.83319391223362, 47.714600119437, 27.035998202171484
$INTC, 9-1-2017, P, 8.17252223765481, 6.732538763631068, 30.448349577278712, 26.366383184232834, 26.929618221928585, 20.13709961276013, 31.61180013553917, 23.57695092583565, 29.029507433058633, 20.542901604673624, 23.496020232916017, 14.105888663134383, 26.078312935396553, 16.15978591120706, 25.624283449246143, 15.38307652571269, 26.844490530959696, 16.16362726312439, 22.956865893480938, 12.566419294655118, 21.452884707554798, 10.630844446002353, 37.28716871241951, 20.37848916330141, 32.77525069379963, 14.95095763293892, 33.22928017995006, 23.677808660496424, 41.88421442200827, 28.831616301222553, 30.419967059025723, 31.202478359304124, 30.959135586882212, 30.834096056993207, 30.07944778209719, 30.21255604390025, 33.65492431016322, 31.73091493678464, 35.64130614975562, 32.051434791334586, 36.09533563590605, 32.2069845235444, 35.49942477301791, 32.13543152225964, 36.49260859860337, 32.55585679207906, 33.711680833616306, 16.50854702268429
$INTC, 9-12-2017, P, 9.671117344729163, 7.656135612064463, 26.142688792009807, 23.066138358899813, 21.15384556427411, 14.111428527908632, 29.264213231209226, 21.96942068413541, 26.727981417837764, 18.984526859961193, 21.293196173545258, 12.652405175684244, 23.82942798691672, 14.66386113128171, 23.383497118631634, 13.897460774563152, 24.581939114215736, 14.659258144834688, 20.76365884159257, 11.129405138797498, 19.28650447919442, 9.223613601953938, 24.191749604466285, 8.39637556679802, 26.17056504541346, 15.298480978436022, 32.971007999693214, 21.93066971984581, 35.39576545719718, 28.24919026884993, 28.09363912782501, 29.555806706598243, 28.623190395117337, 29.184024017662036, 27.7591937636791, 28.576406822662136, 31.270893777288357, 30.04508079859616, 33.22184411310356, 30.34158058068086, 33.66777498138867, 30.491076330919945, 33.08249350383239, 30.4265607765146, 34.05796170407018, 30.83319391223362, 47.714600119437, 27.035998202171484
