Ticker, Date, Purchase/Sale, 1 Month(s), 1 Month(s) Alpha, 2 Month(s), 2 Month(s) Alpha, 3 Month(s), 3 Month(s) Alpha, 4 Month(s), 4 Month(s) Alpha, 5 Month(s), 5 Month(s) Alpha, 6 Month(s), 6 Month(s) Alpha, 7 Month(s), 7 Month(s) Alpha, 8 Month(s), 8 Month(s) Alpha, 9 Month(s), 9 Month(s) Alpha, 10 Month(s), 10 Month(s) Alpha, 11 Month(s), 11 Month(s) Alpha, 12 Month(s), 12 Month(s) Alpha, 13 Month(s), 13 Month(s) Alpha, 14 Month(s), 14 Month(s) Alpha, 15 Month(s), 15 Month(s) Alpha, 16 Month(s), 16 Month(s) Alpha, 17 Month(s), 17 Month(s) Alpha, 18 Month(s), 18 Month(s) Alpha, 19 Month(s), 19 Month(s) Alpha, 20 Month(s), 20 Month(s) Alpha, 21 Month(s), 21 Month(s) Alpha, 22 Month(s), 22 Month(s) Alpha, 23 Month(s), 23 Month(s) Alpha, 24 Month(s), 24 Month(s) Alpha
$VSAT, 2-19-2019, s, 6.04216520510279, 3.4994862698071616, 18.369824883624286, 13.779980592855656, 19.870230337784676, 17.128626352533093, 19.73506137868093, 13.922714604721918, 12.530409062027204, 4.008998087401627, 5.190587786269751, -0.49155572319357077, 7.272232741055706, -1.788092419304622, -3.190051235872482, -11.487215980993959, 0.05406055471504079, -13.039103710241552, -3.0548822767687667, -18.723276112299967, -0.6623479050142711, -17.68346918961954, -21.951879347720492, -44.127080288377286, -60.00270505531069, -46.5369898069125, -44.84996303663302, -47.06711210930143, -47.742635263207546, -54.20603018834738, -43.13328157069688, -56.765370872082215, -49.13490203562171, -65.39285205429414, -44.36334369978331, -66.99426619348937, -53.52798106807322, -71.33035340666518, None, None, None, None, None, None, None, None, None, None
