Ticker, Date, Purchase/Sale, 1 Month(s), 1 Month(s) Alpha, 2 Month(s), 2 Month(s) Alpha, 3 Month(s), 3 Month(s) Alpha, 4 Month(s), 4 Month(s) Alpha, 5 Month(s), 5 Month(s) Alpha, 6 Month(s), 6 Month(s) Alpha, 7 Month(s), 7 Month(s) Alpha, 8 Month(s), 8 Month(s) Alpha, 9 Month(s), 9 Month(s) Alpha, 10 Month(s), 10 Month(s) Alpha, 11 Month(s), 11 Month(s) Alpha, 12 Month(s), 12 Month(s) Alpha, 13 Month(s), 13 Month(s) Alpha, 14 Month(s), 14 Month(s) Alpha, 15 Month(s), 15 Month(s) Alpha, 16 Month(s), 16 Month(s) Alpha, 17 Month(s), 17 Month(s) Alpha, 18 Month(s), 18 Month(s) Alpha, 19 Month(s), 19 Month(s) Alpha, 20 Month(s), 20 Month(s) Alpha, 21 Month(s), 21 Month(s) Alpha, 22 Month(s), 22 Month(s) Alpha, 23 Month(s), 23 Month(s) Alpha, 24 Month(s), 24 Month(s) Alpha
$ARG, 5-26-2016, S, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$PDCO, 12-29-2016, S, 2.0303277389841723, 1.780863639742103, 4.182972011179764, 3.675132105480561, 4.990207803566338, 4.1928057936340135, 3.987272407356368, 3.0740493868071317, 3.7915825882685272, 2.7090772232916116, 3.9628154607921795, 3.0718674762777898, 1.1496990912500227, 0.3122057584365123, -1.1252519294214336, -2.0251111756769413, 0.807235792386618, -0.8365641299904247, 11.619373492676765, 5.422828923957156, 9.833661696828244, 5.151726028939163, -10.934444448766046, -30.55757514411762, -10.591981149902619, -29.907733454174757, -7.411944534932868, -27.226625483163115, -8.36595380709505, -29.178505852935256, -8.268104005183364, -29.664226089932512, -7.754407833796273, -29.506903766663285, -7.289625555537538, -29.527686358068905, -8.708417105958489, -30.625736188590704, -11.007827519377999, -33.40180689204334, -8.292560951747541, -35.66693643953044, -38.18493301895957, -59.09103103938184, -45.20548079242953, -61.5276474232593, -51.223090723505614, -62.395579340264135
