Ticker, Date, Purchase/Sale, 1 Month(s), 1 Month(s) Alpha, 2 Month(s), 2 Month(s) Alpha, 3 Month(s), 3 Month(s) Alpha, 4 Month(s), 4 Month(s) Alpha, 5 Month(s), 5 Month(s) Alpha, 6 Month(s), 6 Month(s) Alpha, 7 Month(s), 7 Month(s) Alpha, 8 Month(s), 8 Month(s) Alpha, 9 Month(s), 9 Month(s) Alpha, 10 Month(s), 10 Month(s) Alpha, 11 Month(s), 11 Month(s) Alpha, 12 Month(s), 12 Month(s) Alpha, 13 Month(s), 13 Month(s) Alpha, 14 Month(s), 14 Month(s) Alpha, 15 Month(s), 15 Month(s) Alpha, 16 Month(s), 16 Month(s) Alpha, 17 Month(s), 17 Month(s) Alpha, 18 Month(s), 18 Month(s) Alpha, 19 Month(s), 19 Month(s) Alpha, 20 Month(s), 20 Month(s) Alpha, 21 Month(s), 21 Month(s) Alpha, 22 Month(s), 22 Month(s) Alpha, 23 Month(s), 23 Month(s) Alpha, 24 Month(s), 24 Month(s) Alpha
$ABT, 12-31-2019, P, -0.5086728323699496, -1.4477456209983863, -0.8670520231213841, -1.0636030485996706, -1.0173375722543399, -1.004855433258045, -0.84393410404624, -1.6207693481008922, -0.30058034682081125, -1.0524609843645116, -0.23121040462427134, -1.9876778234508063, 0.3352612716763126, -1.7737488119633271, -1.1560693641618491, -2.9842963688984647, 3.040458959537573, 1.0219268345616372, -9.965321387283232, -3.001852111510395, -5.861271676300572, 12.848365857501676, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$GOOGL, 12-31-2019, P, 0.9447588791310135, 0.005686090502576846, 0.9140628873936407, 0.7175118619153542, 1.1858125556811316, 1.1982946946774264, 4.8413238691623395, 4.064488625107687, 4.419100702696599, 3.6672200651528986, 6.448619355215901, 4.692151936389366, 7.013073107666745, 4.9040630240271055, 7.445778011225301, 5.617551006488686, 9.887028810221587, 7.868496685245651, 1.1678464088322071, 8.131315684605045, -14.003702194099077, 4.705935339703171, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$AMZN, 12-31-2019, P, 1.791530944625408, 0.8524581559969713, 1.2214983713354943, 1.0249473458572078, 0.9771986970684043, 0.9896808360646991, 3.393051031487504, 2.6162157874328518, 3.0423473941368018, 2.2904667565931014, 3.6856685667752354, 1.9292011479487003, 3.4402820304017423, 1.3312719467621026, 2.6769847448425477, 0.8487577401059321, 11.371876818675354, 9.353344693699418, 3.501085233441903, 10.46455450921474, 6.642235396308349, 25.351872930110595, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$AMT, 12-31-2019, P, 0.3100807952566731, -0.6289919933717636, -0.6158025041891779, -0.8123535296674644, -0.21400401705898853, -0.20152187806269373, -0.8035969742603899, -1.580432218315042, -2.397696194271315, -3.1495768318150152, -1.5154828077237892, -3.271950226550324, -0.3843320068815381, -2.493342090521178, 0.9957631960703983, -0.8324638086662173, 2.354020167034898, 0.3354880420589623, 0.026203432649674063, 6.989672708422511, -0.22273398164505132, 18.486903552157194, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$ANTM, 12-31-2019, P, -0.8614396014977932, -1.8005123901262299, -3.8060908800297666, -4.002641905508053, -3.1280669424723295, -3.1155848034760347, -1.9980269373610193, -2.7748621814156715, -1.444472051535084, -2.1963526890787843, 0.8286927937907418, -0.9277746250357932, 0.864727842701396, -1.2442822409382437, 0.5175293357692512, -1.3106976689673644, -12.977398151748353, -14.99593027672429, -14.968877758357458, -8.00540848258462, -22.934815510048423, -4.225177976246176, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$AAPL, 12-31-2019, P, 2.1763874639088465, 1.2373146752804098, 2.490256337467822, 2.2937053119895356, 1.331361399823705, 1.3438435388199998, 3.4180679037855377, 2.6412326597308855, 2.4937095848986734, 1.741828947354973, 5.9704068146216205, 4.2139393957950855, 7.129312789412956, 5.020302705773316, 7.488022832767149, 5.659795828030534, 10.692236352008733, 8.673704227032797, -2.6385652437089235, 4.324904032063914, -11.840783964150914, 6.868853569651334, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$BLL, 5-1-2020, P, 9.459871475623238, 3.0422916051835003, 7.222221887860081, -1.280813116191882, 14.19752557727505, -0.8773085685651392, 23.765421739255153, 1.018236763283852, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$BLK, 12-31-2019, P, 1.8451932693267503, 0.9061204806983136, 0.1917068018270962, -0.004844223651190305, -0.11782031077123278, -0.10533817177493798, 0.4233554911862836, -0.35347975286836864, 1.3998679726841656, 0.6479873351404652, 2.620016522485491, 0.863549103658956, 2.745826289123987, 0.6368162054843474, 2.498204678923943, 0.6699776741873276, 7.424712688219648, 5.406180563243712, -6.713793898997644, 0.24967537677519314, -9.759164874207904, 8.950472659594343, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$COF, 12-31-2019, P, 0.9271959879679548, -0.011876800660481912, -0.468471603244891, -0.6650226287231775, -1.542067163205807, -1.5295850242095121, -2.205740798416367, -2.982576042471019, -1.9031788200583488, -2.655059457602049, -0.4587165767979351, -2.21518399562447, -0.009761858381440724, -2.1187719420210804, -0.7515098648400276, -2.579736869576643, -1.1516689552183101, -3.170201080194246, -13.566270872206431, -6.6028015964335935, -48.301774822387024, -29.592137288584777, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
$CVX, 5-13-2020, P, -0.9010077663846983, -5.0819457107386, -4.293660638628238, -16.20375196149819, -0.03336929847899128, -17.70448282480992, -13.815348969625163, -31.794092016389776, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
